SHAPECLASS cs567.smoke.RigidEllipse2
NSHAPES 40
N_SAMPLES_PER_SHAPE 10
DENSITY 10.0

i j majorAxis minorAxis AvgVel TermVel MaxDispX FinalDispX
1 9 5.96277993409883 2.514729560538264 77.29474189903185 0.9021979779330154 9.89258059968607 8.670362142941592
2 0 7.36994142099698 2.292304572364742 74.07412836421555 0.8356029540448175 0.15043297567915204 -0.15043297567915204
2 1 7.36994142099698 2.292304572364742 74.07412836421555 0.8491352934525154 10.18142057943161 -8.983555155384366
2 2 7.36994142099698 2.292304572364742 71.74893200692676 0.7975502625594519 14.709851628286167 -9.69895718616685
2 3 7.36994142099698 2.292304572364742 71.11116385758156 0.7847403101314275 18.92004017806647 -12.35486705456055
2 4 7.36994142099698 2.292304572364742 74.07412836421555 1.0608878412943223 21.839346611380655 -18.228874018775933
2 5 7.36994142099698 2.292304572364742 107.38262696978491 1.9796291858272208 0.36029789046294525 -0.36029789046294525
2 6 7.36994142099698 2.292304572364742 74.07412836421555 1.060887949748683 21.837369315562583 18.206103720681895
2 7 7.36994142099698 2.292304572364742 71.11116385758156 0.7847400428199202 18.89523179663871 12.379656506115609
2 8 7.36994142099698 2.292304572364742 71.74893200692676 0.8108509941689807 14.689044525413607 9.657217741686836
2 9 7.36994142099698 2.292304572364742 73.73277300897543 0.8426287516223588 10.211076573176449 8.991369490548394
3 0 6.074412789042735 3.1005145817948168 88.88895599935441 1.1967625343253818 0.022891437423588457 -0.022891437423588457
3 1 6.074412789042735 3.1005145817948168 85.56156256085974 1.1174924700561424 11.835012591953124 -11.774776171557683
3 2 6.074412789042735 3.1005145817948168 83.3333972841992 1.0731076654367673 15.337633938197712 -12.428931580393943
3 3 6.074412789042735 3.1005145817948168 82.4742902540739 1.0851900709630613 19.677142098516114 -16.757701644347897
3 4 6.074412789042735 3.1005145817948168 86.02157087327728 1.302202554370752 23.4270464005882 -23.342175433475163
3 5 6.074412789042735 3.1005145817948168 105.26323351508842 1.8408591585511258 0.5367017646261516 0.5367017646261516
3 6 6.074412789042735 3.1005145817948168 85.56156256085974 1.3021981337481847 23.452397631229204 23.364548936351085
3 7 6.074412789042735 3.1005145817948168 82.4742902540739 1.1015852926775602 19.572248441375194 16.710714464918567
3 8 6.074412789042735 3.1005145817948168 82.90161810366781 1.0679594400650858 15.365368801432865 12.402962836422503
3 9 6.074412789042735 3.1005145817948168 85.56156256085974 1.1180401049920308 11.795445699127853 11.714772466715694
4 0 6.979807851993595 3.448025428200389 94.11771701699148 1.3723395557125682 0.05317934294964033 0.05317934294964033
4 1 6.979807851993595 3.448025428200389 88.88895599935441 1.2509072816140592 13.623995496394748 -13.623995496394748
4 2 6.979807851993595 3.448025428200389 87.43176028413784 1.2080532781422626 18.458872344953363 -17.285550859752313
4 3 6.979807851993595 3.448025428200389 86.95658776625399 1.2290564665277766 22.36193219626539 -21.27346869064828
4 4 6.979807851993595 3.448025428200389 89.8877081132899 1.4668925561640371 25.795468465333162 -25.795468465333162
4 5 6.979807851993595 3.448025428200389 115.94210951004861 2.3207048566752557 0.04731577753739202 -0.04731577753739202
4 6 6.979807851993595 3.448025428200389 89.8877081132899 1.466493696341956 25.70554907552679 25.70554907552679
4 7 6.979807851993595 3.448025428200389 86.95658776625399 1.22471619187296 22.60521435001695 21.486996452581508
4 8 6.979807851993595 3.448025428200389 87.43176028413784 1.2017732668620857 18.466444105680964 17.369010611015952
4 9 6.979807851993595 3.448025428200389 88.88895599935441 1.2411784446103007 13.681344754678697 13.681344754678697
5 0 6.636982087621915 3.2001310568782597 86.95658776625399 1.1710888128769228 0.06318746086802207 0.02011977608087534
5 1 6.636982087621915 3.2001310568782597 86.02157087327728 1.1379048198314532 11.687074880418365 -11.341742719797551
5 2 6.636982087621915 3.2001310568782597 84.21059077471227 1.0968085326539707 17.74763436365143 -15.707722303880438
5 3 6.636982087621915 3.2001310568782597 84.21059077471227 1.1057177244301837 21.680874316862184 -19.89174168530315
5 4 6.636982087621915 3.2001310568782597 87.43176028413784 1.4018093436120633 25.02176880707423 -25.02176880707423
5 5 6.636982087621915 3.2001310568782597 113.475256741903 2.1631445778715874 0.06931821414993067 -0.031047202108872796
5 6 6.636982087621915 3.2001310568782597 87.43176028413784 1.4018126037441745 25.14843852498906 25.14843852498906
5 7 6.636982087621915 3.2001310568782597 84.21059077471227 1.1241788622498765 21.739440536231598 20.073317559610643
5 8 6.636982087621915 3.2001310568782597 84.21059077471227 1.1402426426345222 17.781744838698174 15.783440730932384
5 9 6.636982087621915 3.2001310568782597 86.02157087327728 1.145106722053727 11.691516695515723 11.371485800515792
6 0 7.413847378098179 3.754925336982372 94.11771701699148 1.403438331731804 0.011773049333982044 -0.011773049333982044
6 1 7.413847378098179 3.754925336982372 91.95409178313732 1.3689367234564336 13.976509746206723 -13.976509746206723
6 2 7.413847378098179 3.754925336982372 90.39554816951305 1.3395646369793877 19.76654126170884 -19.5646523300654
6 3 7.413847378098179 3.754925336982372 89.38554224650542 1.327034278655992 24.633088887135997 -24.138823002039736
6 4 7.413847378098179 3.754925336982372 92.48561821535843 1.6173899802794898 27.87744210786313 -27.87744210786313
6 5 7.413847378098179 3.754925336982372 119.40306707920226 2.4441580775967253 0.2966120263470202 0.2966120263470202
6 6 7.413847378098179 3.754925336982372 92.48561821535843 1.6173851912826205 27.927928818459208 27.927928818459208
6 7 7.413847378098179 3.754925336982372 89.38554224650542 1.2912966727204178 24.25424072037427 23.720179183137148
6 8 7.413847378098179 3.754925336982372 90.39554816951305 1.3390701323296608 19.748477802559734 19.52055587213681
6 9 7.413847378098179 3.754925336982372 91.95409178313732 1.3639731984204102 13.975259146542129 13.975259146542129
7 0 7.859665242085059 1.5921511088969664 60.83654888930852 0.5475077457798174 0.0029388087461654777 -0.002512143272909384
7 1 7.859665242085059 1.5921511088969664 60.83654888930852 0.5528382381495958 8.484827200008922 -6.355009167017002
7 2 7.859665242085059 1.5921511088969664 58.608104264281174 0.5239876663535975 12.32251417931274 -5.217525943619819
7 3 7.859665242085059 1.5921511088969664 58.608104264281174 0.5350579293703408 16.677143941234547 -8.869918332574898
7 4 7.859665242085059 1.5921511088969664 63.4921120288131 0.8830711826438815 21.251743504211984 -18.065192933911696
7 5 7.859665242085059 1.5921511088969664 93.023325186204 1.7281594675747756 0.4073604166924554 -0.4073604166924554
7 6 7.859665242085059 1.5921511088969664 63.241155111571025 0.8830711780084849 21.235277160839672 17.94033407101996
7 7 7.859665242085059 1.5921511088969664 58.608104264281174 0.5350578135157985 16.674814106855692 8.864335504892537
7 8 7.859665242085059 1.5921511088969664 58.608104264281174 0.523500985799504 12.320800959110144 5.053698698749123
7 9 7.859665242085059 1.5921511088969664 60.83654888930852 0.5522486783399257 8.474022682086819 6.275885460349194
8 0 7.857721434040039 1.2518058410586361 51.612944508723515 0.4039363662595925 0.006253633920621837 -0.0034455235247179417
8 1 7.857721434040039 1.2518058410586361 52.631620885295945 0.408581142536547 7.6586924953886495 -4.7074797329782285
8 2 7.857721434040039 1.2518058410586361 51.11825182521756 0.39407119009432906 11.156371009861552 -3.6581630205702282
8 3 7.857721434040039 1.2518058410586361 51.28209235089924 0.4359809558103966 15.287041146648647 -7.462771392078672
8 4 7.857721434040039 1.2518058410586361 55.36336546321838 0.7441989773574351 19.67064077796434 -15.178953309677574
8 5 7.857721434040039 1.2518058410586361 108.10818508479693 2.0920191322260893 0.005275158690800197 -0.005275158690800197
8 6 7.857721434040039 1.2518058410586361 55.17245733783906 0.7441990529902832 19.699333183907555 15.227061798636328
8 7 7.857721434040039 1.2518058410586361 51.44698651324048 0.43598099488106146 15.284865222327866 7.31947098986241
8 8 7.857721434040039 1.2518058410586361 51.11825182521756 0.3957722052116174 11.136012399169907 3.6580974792013805
8 9 7.857721434040039 1.2518058410586361 52.631620885295945 0.405567775815354 7.673776751887871 4.820315050154356
9 0 4.054030947666881 3.188494546463582 87.91215447701633 1.1089280528280407 2.093088214981833 -2.093088214981833
9 1 4.054030947666881 3.188494546463582 86.02157087327728 1.1050801795963008 8.147421774070303 -7.975075733318008
9 2 4.054030947666881 3.188494546463582 84.6561493717508 1.14657520038643 11.018168388945568 -10.721355087562515
9 3 4.054030947666881 3.188494546463582 84.21059077471227 1.0196009219156197 13.532836045552976 -13.464083379537719
9 4 4.054030947666881 3.188494546463582 84.21059077471227 1.0351909411341451 15.556939774644896 -15.556939774644896
9 5 4.054030947666881 3.188494546463582 94.67462646728933 1.3335845687737737 1.0751443677236026 -1.0751443677236026
9 6 4.054030947666881 3.188494546463582 84.21059077471227 1.0254883673559454 15.966401494321218 15.966401494321218
9 7 4.054030947666881 3.188494546463582 84.21059077471227 1.0178424057095035 13.750852407631172 13.681210260205972
9 8 4.054030947666881 3.188494546463582 84.6561493717508 1.1024089459248694 11.012735992059 10.761612712565778
9 9 4.054030947666881 3.188494546463582 86.02157087327728 1.0897070499125707 8.15140578657575 8.031314763001639
10 0 6.317750082991164 3.903756081747866 94.67462646728933 1.429275493643422 0.6166830489466264 0.6166830489466264
10 1 6.317750082991164 3.903756081747866 94.67462646728933 1.4113512527338938 12.21389741444132 -12.21389741444132
10 2 6.317750082991164 3.903756081747866 92.48561821535843 1.3243916153017479 18.21438920801318 -18.211801107009645
10 3 6.317750082991164 3.903756081747866 91.42863993747162 1.297686477745409 22.14843156537725 -22.055972708307156
10 4 6.317750082991164 3.903756081747866 94.11771701699148 1.4987829448784253 23.88048905662985 -23.88048905662985
10 5 6.317750082991164 3.903756081747866 114.28579408300872 2.188620788154091 0.024134014608968357 -0.024134014608968357
10 6 6.317750082991164 3.903756081747866 93.56732112615357 1.4988154567129939 24.265917713976734 24.265917713976734
10 7 6.317750082991164 3.903756081747866 91.42863993747162 1.3132889823103042 22.203594202580476 22.106247840112076
10 8 6.317750082991164 3.903756081747866 91.95409178313732 1.317789144531474 17.975958558463944 17.93844551823689
10 9 6.317750082991164 3.903756081747866 94.67462646728933 1.413087268117426 12.07760699855757 12.07760699855757
11 0 7.807036421010853 1.6249163849088508 62.01555155685604 0.5682337056677692 0.0038040324283130644 0.0032507432174924134
11 1 7.807036421010853 1.6249163849088508 61.302729255398106 0.563236339965011 8.672817889450258 -6.332142008889036
11 2 7.807036421010853 1.6249163849088508 59.25930530776684 0.52931993746994 12.551546796411976 -5.481264423565676
11 3 7.807036421010853 1.6249163849088508 59.47960008398722 0.5492990656843025 16.476716913993727 -9.047351621816134
11 4 7.807036421010853 1.6249163849088508 63.745068602386375 0.9019360841838755 21.260242982429457 -17.36589181216383
11 5 7.807036421010853 1.6249163849088508 85.56156256085974 1.6926403625708546 0.33942478327780634 0.33942478327780634
11 6 7.807036421010853 1.6249163849088508 63.745068602386375 0.9019354114411622 21.286634755114292 17.401149569742316
11 7 7.807036421010853 1.6249163849088508 59.47960008398722 0.5492989119207461 16.466804262345633 9.041147917564658
11 8 7.807036421010853 1.6249163849088508 59.25930530776684 0.5299577229007018 12.54626558413868 5.5256698818148
11 9 7.807036421010853 1.6249163849088508 61.302729255398106 0.564942037345519 8.666722069058224 6.31457219716566
12 0 7.570499614021066 3.6525968772250077 91.95409178313732 1.3328568449211733 0.004137714324585318 -0.0011509661266444482
12 1 7.570499614021066 3.6525968772250077 91.42863993747162 1.3371298497222341 13.827916004073735 -13.827916004073735
12 2 7.570499614021066 3.6525968772250077 88.88895599935441 1.2961954902750403 19.956777740872308 -19.54507263251205
12 3 7.570499614021066 3.6525968772250077 88.39785689197174 1.2579777636185157 24.176242099664417 -23.360119281601108
12 4 7.570499614021066 3.6525968772250077 91.42863993747162 1.5637075368385946 27.808384188116325 -27.808384188116325
12 5 7.570499614021066 3.6525968772250077 118.51860014995655 2.4147525223900645 0.34945662119655196 0.34945662119655196
12 6 7.570499614021066 3.6525968772250077 91.42863993747162 1.5637091057968973 27.7158508873939 27.7158508873939
12 7 7.570499614021066 3.6525968772250077 88.39785689197174 1.2715371917362832 24.384536765811433 23.650463015978374
12 8 7.570499614021066 3.6525968772250077 88.88895599935441 1.310799977849851 19.883327783003224 19.46225648276109
12 9 7.570499614021066 3.6525968772250077 90.90915913429336 1.3352370004301386 13.719558866481563 13.719558866481563
13 0 4.309896979893353 1.901344143268087 66.66671699951581 0.6011345603027286 0.030780877010833763 0.010538396237713243
13 1 4.309896979893353 1.901344143268087 67.22694139987475 0.6332761870566738 5.680208168992145 -0.6554377294139471
13 2 4.309896979893353 1.901344143268087 64.777377206375 0.6269118576175672 10.012398050885785 -2.1711248805913144
13 3 4.309896979893353 1.901344143268087 63.745068602386375 0.5859598119836017 11.626197362734082 -3.8184145859513166
13 4 4.309896979893353 1.901344143268087 64.777377206375 0.6767872642259698 14.256038886876844 -5.761849337767032
13 5 4.309896979893353 1.901344143268087 93.023325186204 1.2802589572986027 0.5201941416803706 0.5201941416803706
13 6 4.309896979893353 1.901344143268087 64.777377206375 0.6767874924582775 14.253509954735534 5.967980845006167
13 7 4.309896979893353 1.901344143268087 64.25707708748791 0.60575517025947 11.745859899947007 3.361892871067262
13 8 4.309896979893353 1.901344143268087 65.0406998269041 0.6426075185688525 10.063763126910153 2.6687715208467395
13 9 4.309896979893353 1.901344143268087 67.22694139987475 0.6287857577814339 5.647388339365186 0.6588358745372815
14 0 5.57762936664437 2.904854851302079 82.0513452534156 1.0135278894368385 0.04638003794661216 -0.04638003794661216
14 1 5.57762936664437 2.904854851302079 82.4742902540739 1.0349809016432143 9.98068872162601 -9.059009968548786
14 2 5.57762936664437 2.904854851302079 80.40207227838542 1.0075717303452398 14.616186488531632 -11.105429983729607
14 3 5.57762936664437 2.904854851302079 79.60204707999304 0.9595224500181164 17.61475949199926 -13.333471819037413
14 4 5.57762936664437 2.904854851302079 81.63271601728269 1.0885519134419213 20.795025800520833 -18.774465181262553
14 5 5.57762936664437 2.904854851302079 108.10818508479693 1.8553558832052897 0.012203945184573683 -0.009987028836135892
14 6 5.57762936664437 2.904854851302079 81.63271601728269 1.08855119981347 20.98023936734441 19.018896852469652
14 7 5.57762936664437 2.904854851302079 79.60204707999304 0.9750368208568287 17.55232715144315 12.911942645509946
14 8 5.57762936664437 2.904854851302079 80.40207227838542 1.0019481596369686 14.603236200004261 11.082336012458043
14 9 5.57762936664437 2.904854851302079 82.4742902540739 1.0548087030085302 9.934286130179387 8.957625072948709
15 0 5.708672457080668 2.4292118023931937 78.04883676654397 0.9130157578105826 0.04498900348374235 -0.04498900348374235
15 1 5.708672457080668 2.4292118023931937 75.82943906621205 0.8557837388874499 9.184521036607904 -6.878573989006753
15 2 5.708672457080668 2.4292118023931937 73.73277300897543 0.8364839577111848 13.489495258221119 -7.32180460353775
15 3 5.708672457080668 2.4292118023931937 73.0594144979723 0.8276569825442058 16.746445697066335 -9.792129566655149
15 4 5.708672457080668 2.4292118023931937 75.82943906621205 1.0122518868517205 19.645582379214304 -15.714812613210718
15 5 5.708672457080668 2.4292118023931937 104.57523868560834 1.7576927583968218 0.2615872348847432 0.2615872348847432
15 6 5.708672457080668 2.4292118023931937 76.19053155120235 1.0122527508739485 19.67925655088034 15.877772618490681
15 7 5.708672457080668 2.4292118023931937 73.0594144979723 0.8336083807984076 16.744805773666428 9.713587575204471
15 8 5.708672457080668 2.4292118023931937 73.39454935355708 0.8349562055972464 13.484021116310224 7.173568732031299
15 9 5.708672457080668 2.4292118023931937 76.19053155120235 0.8852684928111204 9.250387163088561 7.157442250623596
16 0 5.429108846545476 1.3490809833487165 56.53714686537032 0.4553177347932881 0.21056918120991952 -0.21056918120991952
16 1 5.429108846545476 1.3490809833487165 55.55559933924888 0.4458816350015172 5.014955608072633 -0.13475009524711368
16 2 5.429108846545476 1.3490809833487165 54.05409689628703 0.4079378540515365 8.797686634036154 -2.4079172865431815
16 3 5.429108846545476 1.3490809833487165 53.691317780535684 0.4030197773526421 11.237515262356204 -4.851660844047309
16 4 5.429108846545476 1.3490809833487165 54.60755172324284 0.5403460860299546 13.080234963819372 -6.342506130565084
16 5 5.429108846545476 1.3490809833487165 75.82943906621205 1.2724016706303798 2.743184506644752 2.743184506644752
16 6 5.429108846545476 1.3490809833487165 54.98286129558069 0.5403461371880048 13.055662123831638 5.927378904533924
16 7 5.429108846545476 1.3490809833487165 53.872096599257304 0.40752226734613395 11.272493467674273 4.529828896398932
16 8 5.429108846545476 1.3490809833487165 54.05409689628703 0.4088407325100365 8.778545331367113 2.3838319304074105
16 9 5.429108846545476 1.3490809833487165 55.74917282394901 0.44812176419567834 5.013953834404667 0.18869031071464093
17 0 6.393196646159599 1.591960972699678 61.77610931693577 0.5617788746992227 0.20075978800392846 -0.20075978800392846
17 1 6.393196646159599 1.591960972699678 61.302729255398106 0.5581010855044366 7.194706740861719 -4.069884041651271
17 2 6.393196646159599 1.591960972699678 59.04063632296681 0.5168494287973525 10.548230573720808 -2.6835993298593337
17 3 6.393196646159599 1.591960972699678 58.82357519806727 0.5022485403973507 13.917317894918249 -5.69987941020257
17 4 6.393196646159599 1.591960972699678 62.01555155685604 0.7709993732183714 17.838177357257287 -12.166515021415627
17 5 6.393196646159599 1.591960972699678 87.91215447701633 1.5192378819093175 0.931325574855677 0.931325574855677
17 6 6.393196646159599 1.591960972699678 62.01555155685604 0.7709992960876778 17.794563845642088 12.304662763102677
17 7 6.393196646159599 1.591960972699678 58.82357519806727 0.4963129710332764 13.915688881547709 5.652559479314448
17 8 6.393196646159599 1.591960972699678 59.04063632296681 0.5161574471454684 10.54890165541046 2.6658731319893363
17 9 6.393196646159599 1.591960972699678 61.302729255398106 0.550012522486608 7.275858377645825 3.928404548670187
18 0 4.741195808892014 2.977727708687299 85.56156256085974 1.0891510786386591 0.003285868479430576 -7.079056175740561E-4
18 1 4.741195808892014 2.977727708687299 83.3333972841992 1.0628794573425462 9.382985629505413 -9.07588908056546
18 2 4.741195808892014 2.977727708687299 81.63271601728269 1.0206712548718992 12.958004359651078 -9.684661069572911
18 3 4.741195808892014 2.977727708687299 80.8081432771538 0.9690576605427754 16.1812694726964 -13.556588464605966
18 4 4.741195808892014 2.977727708687299 82.4742902540739 1.0520966100562752 18.589219290783156 -17.891445856602644
18 5 4.741195808892014 2.977727708687299 103.89617885183877 1.690440699470151 0.663919456618693 0.663919456618693
18 6 4.741195808892014 2.977727708687299 82.4742902540739 1.037524884471693 18.525483315660935 17.832028290243812
18 7 4.741195808892014 2.977727708687299 80.40207227838542 0.9661726180639216 16.171769430664128 13.77213834357358
18 8 4.741195808892014 2.977727708687299 81.63271601728269 1.030569164801662 12.816661122064609 9.546637315618646
18 9 4.741195808892014 2.977727708687299 83.3333972841992 1.0548980362704123 9.251821769076948 9.020041870402366
19 0 7.816757505240409 3.8926538534154 95.80845408636542 1.4533032627036688 0.05162978198048762 -0.05162978198048762
19 1 7.816757505240409 3.8926538534154 93.023325186204 1.3950809352510687 14.529813028240753 -14.529813028240753
19 2 7.816757505240409 3.8926538534154 91.42863993747162 1.3564809937693438 21.16909589962328 -21.101067880149003
19 3 7.816757505240409 3.8926538534154 90.39554816951305 1.350201271232833 25.317054122276723 -25.05579095799629
19 4 7.816757505240409 3.8926538534154 95.23816579058418 1.7299595171542541 28.18864388641431 -28.18864388641431
19 5 7.816757505240409 3.8926538534154 121.21220396903988 2.527248131149647 0.03489815102701499 -0.012006339270669741
19 6 7.816757505240409 3.8926538534154 95.23816579058418 1.7299674100499476 28.11556822518834 28.11556822518834
19 7 7.816757505240409 3.8926538534154 90.90915913429336 1.3501989546067794 25.3547041320883 25.1830474920166
19 8 7.816757505240409 3.8926538534154 91.42863993747162 1.3715768721796262 21.159776549747434 21.086684764097384
19 9 7.816757505240409 3.8926538534154 93.023325186204 1.399645330041251 14.53681752677383 14.53681752677383
20 0 7.923849742361796 2.8909461235278306 86.02157087327728 1.1234937015179531 0.056938658912358164 0.05656861215434361
20 1 7.923849742361796 2.8909461235278306 82.4742902540739 1.059916419714885 13.184449098914236 -13.09882635292663
20 2 7.923849742361796 2.8909461235278306 80.40207227838542 1.0523400907994571 18.25454966800586 -15.742654407115687
20 3 7.923849742361796 2.8909461235278306 79.60204707999304 1.0283738869084063 21.788797228631203 -18.441862341269648
20 4 7.923849742361796 2.8909461235278306 84.6561493717508 1.4561291812461592 27.062114889869974 -27.04007243502079
20 5 7.923849742361796 2.8909461235278306 117.6471400838971 2.465471877304574 0.07431910968308841 0.07431910968308841
20 6 7.923849742361796 2.8909461235278306 84.6561493717508 1.4561239397923376 27.139715348390865 27.11964080067942
20 7 7.923849742361796 2.8909461235278306 79.60204707999304 1.0228909290158805 21.786957753575393 18.447129702982323
20 8 7.923849742361796 2.8909461235278306 80.40207227838542 1.0307980502127272 18.248522030348667 15.817910080861523
20 9 7.923849742361796 2.8909461235278306 82.4742902540739 1.0578139218846054 13.10808392557886 12.99476425365873
21 0 5.73971546700285 1.9491649123955181 69.56526931160833 0.7118236008962449 0.0327943469891423 -0.0327943469891423
21 1 5.73971546700285 1.9491649123955181 68.08515749892433 0.6899498881891942 7.8392595271948124 -4.26753004248549
21 2 5.73971546700285 1.9491649123955181 65.57382021310337 0.6438207326242069 11.601810799283072 -3.4479937606186226
21 3 5.73971546700285 1.9491649123955181 65.0406998269041 0.6339666947357991 14.750594954608133 -5.773473167347028
21 4 5.73971546700285 1.9491649123955181 68.08515749892433 0.8739147513860005 18.185657617788358 -12.566250047151435
21 5 5.73971546700285 1.9491649123955181 111.11118948023636 1.9640417639489554 0.06605023161653634 0.06605023161653634
21 6 5.73971546700285 1.9491649123955181 68.08515749892433 0.8739146983767159 18.160686891241923 12.419826809259973
21 7 5.73971546700285 1.9491649123955181 65.0406998269041 0.6267145626445216 14.785452360287564 6.142239865899278
21 8 5.73971546700285 1.9491649123955181 65.57382021310337 0.6463121420944948 11.561099528110482 3.5421949659962095
21 9 5.73971546700285 1.9491649123955181 68.08515749892433 0.6833261463410784 7.873635468636628 4.294552213031615
22 0 6.845532120851654 1.8805647221508504 67.51059932339372 0.6868803582687159 0.0932890262479873 0.08476052644554244
22 1 6.845532120851654 1.8805647221508504 66.94565718235513 0.6670434994982558 8.779878453881459 -6.07814936596202
22 2 6.845532120851654 1.8805647221508504 64.25707708748791 0.6415242276906947 12.287276648025106 -4.562057464579375
22 3 6.845532120851654 1.8805647221508504 63.745068602386375 0.6141817863590551 15.522487242558597 -6.997595201708549
22 4 6.845532120851654 1.8805647221508504 67.79666112713478 0.946244821630497 20.328172253140597 -15.9475111207609
22 5 6.845532120851654 1.8805647221508504 100.00007301574317 1.7046933421963184 0.15894243410171072 0.15894243410171072
22 6 6.845532120851654 1.8805647221508504 67.79666112713478 0.9462447625618716 20.19645870807733 15.70040322060784
22 7 6.845532120851654 1.8805647221508504 63.745068602386375 0.602096944918448 15.470199603143598 6.905359873306402
22 8 6.845532120851654 1.8805647221508504 64.00004882816225 0.6394928136875984 12.27651979421497 4.402634035640631
22 9 6.845532120851654 1.8805647221508504 66.94565718235513 0.6613015719424914 8.782539403162154 6.095372777312541
23 0 5.716030523478668 3.0026926764024555 85.56156256085974 1.0951230008187334 0.2489633445857251 0.14577594298280871
23 1 5.716030523478668 3.0026926764024555 84.21059077471227 1.1133003918787634 10.457214170017373 -10.162125098023239
23 2 5.716030523478668 3.0026926764024555 82.0513452534156 1.0397250897302812 15.060815927361986 -11.928435428447067
23 3 5.716030523478668 3.0026926764024555 81.21833682338465 1.0329786181315996 18.28869894571103 -14.139980233426911
23 4 5.716030523478668 3.0026926764024555 83.76969771184771 1.1973961475370332 21.94475918885503 -21.300942985186445
23 5 5.716030523478668 3.0026926764024555 111.11118948023636 1.942417978965067 0.09475459824929544 -0.09475459824929544
23 6 5.716030523478668 3.0026926764024555 83.76969771184771 1.1973941768042609 22.08812114691304 21.592171394513585
23 7 5.716030523478668 3.0026926764024555 81.21833682338465 1.0517589707241506 18.306759635249506 14.170957672004164
23 8 5.716030523478668 3.0026926764024555 82.0513452534156 1.0178849193289772 15.02043946954872 11.93478911111
23 9 5.716030523478668 3.0026926764024555 84.21059077471227 1.1380911896986803 10.533776853407026 10.236729043372357
24 0 4.161632424576712 1.9321574710390799 69.56526931160833 0.7114261468894274 1.028111872783036 -0.9692465824967869
24 1 4.161632424576712 1.9321574710390799 66.94565718235513 0.6254149992752477 5.776171076488495 -0.4691975453639472
24 2 4.161632424576712 1.9321574710390799 65.0406998269041 0.6031526666954312 9.599872970371685 -2.198526360402198
24 3 4.161632424576712 1.9321574710390799 65.0406998269041 0.616844239251543 12.44878638333855 -4.341892724871428
24 4 4.161632424576712 1.9321574710390799 65.30617201942734 0.6536567645364638 14.036666654617356 -5.842377621061907
24 5 4.161632424576712 1.9321574710390799 97.56104737649599 1.424883157144077 0.01342267283317966 -0.012429288541227379
24 6 4.161632424576712 1.9321574710390799 65.0406998269041 0.6536567349592657 14.08551998197241 5.843371082458923
24 7 4.161632424576712 1.9321574710390799 64.777377206375 0.5985997125312899 12.47159628983239 4.451789620963851
24 8 4.161632424576712 1.9321574710390799 65.0406998269041 0.6047155037540195 9.50350201307559 2.190527545512417
24 9 4.161632424576712 1.9321574710390799 67.51059932339372 0.6408849673642942 5.569997889297433 1.1456606797928615
25 0 6.192448976307681 1.2293556623140596 50.632952039348154 0.4079209370386515 0.41654581293859394 0.41654581293859394
25 1 6.192448976307681 1.2293556623140596 51.948093447153006 0.40227605224807905 6.208120587126253 -2.563132034195988
25 2 6.192448976307681 1.2293556623140596 51.11825182521756 0.37167878894470213 9.211433874230423 -2.1526286781913484
25 3 6.192448976307681 1.2293556623140596 51.11825182521756 0.3817677261962072 12.423026498249321 -5.5826988166921865
